match_source,match_external_id,team,minute,period
datahub-football-data,laliga-2023-2024-2024-01-27-barcelona-villarreal,Villarreal,86,segunda
datahub-football-data,laliga-2023-2024-2024-01-27-las-palmas-real-madrid,Las Palmas,20,primera
datahub-football-data,laliga-2023-2024-2024-01-27-las-palmas-real-madrid,Real Madrid,27,primera
datahub-football-data,laliga-2023-2024-2024-01-27-las-palmas-real-madrid,Real Madrid,37,primera
datahub-football-data,laliga-2023-2024-2024-01-27-mallorca-betis,Betis,73,segunda
datahub-football-data,laliga-2023-2024-2024-01-28-ath-madrid-valencia,Ath Madrid,28,primera
datahub-football-data,laliga-2023-2024-2024-01-28-ath-madrid-valencia,Ath Madrid,38,primera
datahub-football-data,laliga-2023-2024-2024-01-28-celta-girona,Girona,66,segunda
datahub-football-data,laliga-2023-2024-2024-01-28-sevilla-osasuna,Sevilla,27,primera
datahub-football-data,laliga-2023-2024-2024-01-28-sevilla-osasuna,Osasuna,37,primera
datahub-football-data,laliga-2023-2024-2024-01-29-getafe-granada,Getafe,75,segunda
datahub-football-data,laliga-2023-2024-2024-01-29-getafe-granada,Getafe,84,segunda
datahub-football-data,laliga-2023-2024-2024-01-31-ath-madrid-vallecano,Ath Madrid,20,primera
datahub-football-data,laliga-2023-2024-2024-01-31-ath-madrid-vallecano,Ath Madrid,27,primera
datahub-football-data,laliga-2023-2024-2024-01-31-ath-madrid-vallecano,Vallecano,37,primera
datahub-football-data,laliga-2023-2024-2024-01-31-barcelona-osasuna,Barcelona,81,segunda
datahub-football-data,laliga-2023-2024-2024-02-01-getafe-real-madrid,Real Madrid,80,segunda
datahub-football-data,laliga-2023-2024-2024-02-01-getafe-real-madrid,Real Madrid,87,segunda
datahub-football-data,laliga-2023-2024-2024-02-02-ath-bilbao-mallorca,Ath Bilbao,6,primera
datahub-football-data,laliga-2023-2024-2024-02-02-ath-bilbao-mallorca,Ath Bilbao,17,primera
datahub-football-data,laliga-2023-2024-2024-02-02-ath-bilbao-mallorca,Ath Bilbao,29,primera
datahub-football-data,laliga-2023-2024-2024-02-02-ath-bilbao-mallorca,Ath Bilbao,39,primera
datahub-football-data,laliga-2023-2024-2024-02-03-alaves-barcelona,Alaves,9,primera
datahub-football-data,laliga-2023-2024-2024-02-03-alaves-barcelona,Barcelona,72,segunda
datahub-football-data,laliga-2023-2024-2024-02-03-alaves-barcelona,Barcelona,81,segunda
datahub-football-data,laliga-2023-2024-2024-02-03-alaves-barcelona,Barcelona,88,segunda
datahub-football-data,laliga-2023-2024-2024-02-03-granada-las-palmas,Granada,10,primera
datahub-football-data,laliga-2023-2024-2024-02-03-granada-las-palmas,Las Palmas,89,segunda
datahub-football-data,laliga-2023-2024-2024-02-03-valencia-almeria,Valencia,65,segunda
datahub-football-data,laliga-2023-2024-2024-02-03-valencia-almeria,Valencia,76,segunda
datahub-football-data,laliga-2023-2024-2024-02-03-valencia-almeria,Almeria,80,segunda
datahub-football-data,laliga-2023-2024-2024-02-04-betis-getafe,Betis,66,segunda
datahub-football-data,laliga-2023-2024-2024-02-04-betis-getafe,Getafe,72,segunda
datahub-football-data,laliga-2023-2024-2024-02-04-osasuna-celta,Celta,20,primera
datahub-football-data,laliga-2023-2024-2024-02-04-osasuna-celta,Celta,27,primera
datahub-football-data,laliga-2023-2024-2024-02-04-osasuna-celta,Celta,37,primera
datahub-football-data,laliga-2023-2024-2024-02-04-real-madrid-ath-madrid,Real Madrid,51,segunda
datahub-football-data,laliga-2023-2024-2024-02-04-real-madrid-ath-madrid,Ath Madrid,63,segunda
datahub-football-data,laliga-2023-2024-2024-02-05-vallecano-sevilla,Vallecano,10,primera
datahub-football-data,laliga-2023-2024-2024-02-05-vallecano-sevilla,Sevilla,16,primera
datahub-football-data,laliga-2023-2024-2024-02-05-vallecano-sevilla,Sevilla,28,primera
datahub-football-data,laliga-2023-2024-2024-02-09-cadiz-betis,Betis,64,segunda
datahub-football-data,laliga-2023-2024-2024-02-09-cadiz-betis,Betis,75,segunda
datahub-football-data,laliga-2023-2024-2024-02-10-alaves-villarreal,Alaves,17,primera
datahub-football-data,laliga-2023-2024-2024-02-10-alaves-villarreal,Villarreal,29,primera
datahub-football-data,laliga-2023-2024-2024-02-10-las-palmas-valencia,Las Palmas,27,primera
datahub-football-data,laliga-2023-2024-2024-02-10-las-palmas-valencia,Las Palmas,37,primera
datahub-football-data,laliga-2023-2024-2024-02-10-real-madrid-girona,Real Madrid,8,primera
datahub-football-data,laliga-2023-2024-2024-02-10-real-madrid-girona,Real Madrid,76,segunda
datahub-football-data,laliga-2023-2024-2024-02-10-real-madrid-girona,Real Madrid,80,segunda
datahub-football-data,laliga-2023-2024-2024-02-10-real-madrid-girona,Real Madrid,87,segunda
datahub-football-data,laliga-2023-2024-2024-02-10-sociedad-osasuna,Osasuna,37,primera
datahub-football-data,laliga-2023-2024-2024-02-11-barcelona-granada,Barcelona,6,primera
datahub-football-data,laliga-2023-2024-2024-02-11-barcelona-granada,Barcelona,51,segunda
datahub-football-data,laliga-2023-2024-2024-02-11-barcelona-granada,Barcelona,63,segunda
datahub-football-data,laliga-2023-2024-2024-02-11-barcelona-granada,Granada,74,segunda
datahub-football-data,laliga-2023-2024-2024-02-11-barcelona-granada,Granada,83,segunda
datahub-football-data,laliga-2023-2024-2024-02-11-barcelona-granada,Granada,90,segunda
datahub-football-data,laliga-2023-2024-2024-02-11-getafe-celta,Getafe,36,primera
datahub-football-data,laliga-2023-2024-2024-02-11-getafe-celta,Getafe,52,segunda
datahub-football-data,laliga-2023-2024-2024-02-11-getafe-celta,Getafe,64,segunda
datahub-football-data,laliga-2023-2024-2024-02-11-getafe-celta,Celta,75,segunda
datahub-football-data,laliga-2023-2024-2024-02-11-getafe-celta,Celta,84,segunda
datahub-football-data,laliga-2023-2024-2024-02-11-mallorca-vallecano,Mallorca,8,primera
datahub-football-data,laliga-2023-2024-2024-02-11-mallorca-vallecano,Mallorca,80,segunda
datahub-football-data,laliga-2023-2024-2024-02-11-mallorca-vallecano,Vallecano,87,segunda
datahub-football-data,laliga-2023-2024-2024-02-11-sevilla-ath-madrid,Sevilla,89,segunda
datahub-football-data,laliga-2023-2024-2024-02-16-villarreal-getafe,Villarreal,38,primera
datahub-football-data,laliga-2023-2024-2024-02-16-villarreal-getafe,Getafe,54,segunda
datahub-football-data,laliga-2023-2024-2024-02-17-ath-madrid-las-palmas,Ath Madrid,6,primera
datahub-football-data,laliga-2023-2024-2024-02-17-ath-madrid-las-palmas,Ath Madrid,17,primera
datahub-football-data,laliga-2023-2024-2024-02-17-ath-madrid-las-palmas,Ath Madrid,29,primera
datahub-football-data,laliga-2023-2024-2024-02-17-ath-madrid-las-palmas,Ath Madrid,39,primera
datahub-football-data,laliga-2023-2024-2024-02-17-ath-madrid-las-palmas,Ath Madrid,90,segunda
datahub-football-data,laliga-2023-2024-2024-02-17-celta-barcelona,Celta,9,primera
datahub-football-data,laliga-2023-2024-2024-02-17-celta-barcelona,Barcelona,20,primera
datahub-football-data,laliga-2023-2024-2024-02-17-celta-barcelona,Barcelona,27,primera
datahub-football-data,laliga-2023-2024-2024-02-17-osasuna-cadiz,Osasuna,40,primera
datahub-football-data,laliga-2023-2024-2024-02-17-osasuna-cadiz,Osasuna,51,segunda
datahub-football-data,laliga-2023-2024-2024-02-18-granada-almeria,Granada,54,segunda
datahub-football-data,laliga-2023-2024-2024-02-18-granada-almeria,Almeria,66,segunda
datahub-football-data,laliga-2023-2024-2024-02-18-mallorca-sociedad,Mallorca,40,primera
datahub-football-data,laliga-2023-2024-2024-02-18-mallorca-sociedad,Sociedad,51,segunda
datahub-football-data,laliga-2023-2024-2024-02-18-mallorca-sociedad,Sociedad,63,segunda
datahub-football-data,laliga-2023-2024-2024-02-18-vallecano-real-madrid,Vallecano,29,primera
datahub-football-data,laliga-2023-2024-2024-02-18-vallecano-real-madrid,Real Madrid,39,primera
datahub-football-data,laliga-2023-2024-2024-02-19-ath-bilbao-girona,Ath Bilbao,36,primera
datahub-football-data,laliga-2023-2024-2024-02-19-ath-bilbao-girona,Ath Bilbao,52,segunda
datahub-football-data,laliga-2023-2024-2024-02-19-ath-bilbao-girona,Ath Bilbao,64,segunda
datahub-football-data,laliga-2023-2024-2024-02-19-ath-bilbao-girona,Girona,75,segunda
datahub-football-data,laliga-2023-2024-2024-02-19-ath-bilbao-girona,Girona,84,segunda
datahub-football-data,laliga-2023-2024-2024-02-23-sociedad-villarreal,Sociedad,62,segunda
datahub-football-data,laliga-2023-2024-2024-02-23-sociedad-villarreal,Villarreal,73,segunda
datahub-football-data,laliga-2023-2024-2024-02-23-sociedad-villarreal,Villarreal,82,segunda
datahub-football-data,laliga-2023-2024-2024-02-23-sociedad-villarreal,Villarreal,89,segunda
datahub-football-data,laliga-2023-2024-2024-02-24-alaves-mallorca,Alaves,62,segunda
datahub-football-data,laliga-2023-2024-2024-02-24-alaves-mallorca,Mallorca,73,segunda
datahub-football-data,laliga-2023-2024-2024-02-24-almeria-ath-madrid,Almeria,29,primera
datahub-football-data,laliga-2023-2024-2024-02-24-almeria-ath-madrid,Almeria,39,primera
datahub-football-data,laliga-2023-2024-2024-02-24-almeria-ath-madrid,Ath Madrid,55,segunda
datahub-football-data,laliga-2023-2024-2024-02-24-almeria-ath-madrid,Ath Madrid,62,segunda
datahub-football-data,laliga-2023-2024-2024-02-24-barcelona-getafe,Barcelona,8,primera
datahub-football-data,laliga-2023-2024-2024-02-24-barcelona-getafe,Barcelona,76,segunda
datahub-football-data,laliga-2023-2024-2024-02-24-barcelona-getafe,Barcelona,80,segunda
datahub-football-data,laliga-2023-2024-2024-02-24-barcelona-getafe,Barcelona,87,segunda
datahub-football-data,laliga-2023-2024-2024-02-25-betis-ath-bilbao,Betis,16,primera
datahub-football-data,laliga-2023-2024-2024-02-25-betis-ath-bilbao,Betis,28,primera
datahub-football-data,laliga-2023-2024-2024-02-25-betis-ath-bilbao,Betis,38,primera
datahub-football-data,laliga-2023-2024-2024-02-25-betis-ath-bilbao,Ath Bilbao,54,segunda
datahub-football-data,laliga-2023-2024-2024-02-25-cadiz-celta,Cadiz,66,segunda
datahub-football-data,laliga-2023-2024-2024-02-25-cadiz-celta,Cadiz,72,segunda
datahub-football-data,laliga-2023-2024-2024-02-25-cadiz-celta,Celta,81,segunda
datahub-football-data,laliga-2023-2024-2024-02-25-cadiz-celta,Celta,88,segunda
datahub-football-data,laliga-2023-2024-2024-02-25-las-palmas-osasuna,Las Palmas,7,primera
datahub-football-data,laliga-2023-2024-2024-02-25-las-palmas-osasuna,Osasuna,18,primera
datahub-football-data,laliga-2023-2024-2024-02-25-real-madrid-sevilla,Real Madrid,39,primera
datahub-football-data,laliga-2023-2024-2024-02-26-girona-vallecano,Girona,18,primera
datahub-football-data,laliga-2023-2024-2024-02-26-girona-vallecano,Girona,30,primera
datahub-football-data,laliga-2023-2024-2024-02-26-girona-vallecano,Girona,40,primera
datahub-football-data,laliga-2023-2024-2024-03-01-celta-almeria,Celta,73,segunda
datahub-football-data,laliga-2023-2024-2024-03-02-getafe-las-palmas,Getafe,28,primera
datahub-football-data,laliga-2023-2024-2024-03-02-getafe-las-palmas,Getafe,38,primera
datahub-football-data,laliga-2023-2024-2024-03-02-getafe-las-palmas,Getafe,54,segunda
datahub-football-data,laliga-2023-2024-2024-03-02-getafe-las-palmas,Las Palmas,66,segunda
datahub-football-data,laliga-2023-2024-2024-03-02-getafe-las-palmas,Las Palmas,72,segunda
datahub-football-data,laliga-2023-2024-2024-03-02-getafe-las-palmas,Las Palmas,81,segunda
datahub-football-data,laliga-2023-2024-2024-03-02-sevilla-sociedad,Sevilla,9,primera
datahub-football-data,laliga-2023-2024-2024-03-02-sevilla-sociedad,Sevilla,20,primera
datahub-football-data,laliga-2023-2024-2024-03-02-sevilla-sociedad,Sevilla,27,primera
datahub-football-data,laliga-2023-2024-2024-03-02-sevilla-sociedad,Sociedad,37,primera
datahub-football-data,laliga-2023-2024-2024-03-02-sevilla-sociedad,Sociedad,53,segunda
datahub-football-data,laliga-2023-2024-2024-03-02-valencia-real-madrid,Valencia,7,primera
datahub-football-data,laliga-2023-2024-2024-03-02-valencia-real-madrid,Valencia,18,primera
datahub-football-data,laliga-2023-2024-2024-03-02-valencia-real-madrid,Real Madrid,84,segunda
datahub-football-data,laliga-2023-2024-2024-03-02-valencia-real-madrid,Real Madrid,86,segunda
datahub-football-data,laliga-2023-2024-2024-03-02-vallecano-cadiz,Vallecano,74,segunda
datahub-football-data,laliga-2023-2024-2024-03-02-vallecano-cadiz,Cadiz,83,segunda
datahub-football-data,laliga-2023-2024-2024-03-03-ath-madrid-betis,Ath Madrid,74,segunda
datahub-football-data,laliga-2023-2024-2024-03-03-ath-madrid-betis,Ath Madrid,83,segunda
datahub-football-data,laliga-2023-2024-2024-03-03-ath-madrid-betis,Betis,90,segunda
datahub-football-data,laliga-2023-2024-2024-03-03-mallorca-girona,Mallorca,89,segunda
datahub-football-data,laliga-2023-2024-2024-03-03-villarreal-granada,Villarreal,8,primera
datahub-football-data,laliga-2023-2024-2024-03-03-villarreal-granada,Villarreal,53,segunda
datahub-football-data,laliga-2023-2024-2024-03-03-villarreal-granada,Villarreal,65,segunda
datahub-football-data,laliga-2023-2024-2024-03-03-villarreal-granada,Villarreal,76,segunda
datahub-football-data,laliga-2023-2024-2024-03-03-villarreal-granada,Villarreal,80,segunda
datahub-football-data,laliga-2023-2024-2024-03-03-villarreal-granada,Granada,87,segunda
datahub-football-data,laliga-2023-2024-2024-03-04-osasuna-alaves,Osasuna,63,segunda
datahub-football-data,laliga-2023-2024-2024-03-08-barcelona-mallorca,Barcelona,28,primera
datahub-football-data,laliga-2023-2024-2024-03-09-cadiz-ath-madrid,Cadiz,20,primera
datahub-football-data,laliga-2023-2024-2024-03-09-cadiz-ath-madrid,Cadiz,27,primera
datahub-football-data,laliga-2023-2024-2024-03-09-girona-osasuna,Girona,40,primera
datahub-football-data,laliga-2023-2024-2024-03-09-girona-osasuna,Girona,51,segunda
datahub-football-data,laliga-2023-2024-2024-03-09-granada-sociedad,Granada,8,primera
datahub-football-data,laliga-2023-2024-2024-03-09-granada-sociedad,Granada,19,primera
datahub-football-data,laliga-2023-2024-2024-03-09-granada-sociedad,Sociedad,31,primera
datahub-football-data,laliga-2023-2024-2024-03-09-granada-sociedad,Sociedad,36,primera
datahub-football-data,laliga-2023-2024-2024-03-09-granada-sociedad,Sociedad,87,segunda
datahub-football-data,laliga-2023-2024-2024-03-09-valencia-getafe,Valencia,84,segunda
datahub-football-data,laliga-2023-2024-2024-03-10-alaves-vallecano,Alaves,55,segunda
datahub-football-data,laliga-2023-2024-2024-03-10-betis-villarreal,Betis,7,primera
datahub-football-data,laliga-2023-2024-2024-03-10-betis-villarreal,Betis,18,primera
datahub-football-data,laliga-2023-2024-2024-03-10-betis-villarreal,Villarreal,30,primera
datahub-football-data,laliga-2023-2024-2024-03-10-betis-villarreal,Villarreal,40,primera
datahub-football-data,laliga-2023-2024-2024-03-10-betis-villarreal,Villarreal,51,segunda
datahub-football-data,laliga-2023-2024-2024-03-10-las-palmas-ath-bilbao,Ath Bilbao,19,primera
datahub-football-data,laliga-2023-2024-2024-03-10-las-palmas-ath-bilbao,Ath Bilbao,31,primera
datahub-football-data,laliga-2023-2024-2024-03-10-real-madrid-celta,Real Madrid,10,primera
datahub-football-data,laliga-2023-2024-2024-03-10-real-madrid-celta,Real Madrid,16,primera
datahub-football-data,laliga-2023-2024-2024-03-10-real-madrid-celta,Real Madrid,82,segunda
datahub-football-data,laliga-2023-2024-2024-03-10-real-madrid-celta,Real Madrid,89,segunda
datahub-football-data,laliga-2023-2024-2024-03-11-almeria-sevilla,Almeria,7,primera
datahub-football-data,laliga-2023-2024-2024-03-11-almeria-sevilla,Almeria,18,primera
datahub-football-data,laliga-2023-2024-2024-03-11-almeria-sevilla,Sevilla,30,primera
datahub-football-data,laliga-2023-2024-2024-03-11-almeria-sevilla,Sevilla,40,primera
datahub-football-data,laliga-2023-2024-2024-03-15-sociedad-cadiz,Sociedad,64,segunda
datahub-football-data,laliga-2023-2024-2024-03-15-sociedad-cadiz,Sociedad,75,segunda
datahub-football-data,laliga-2023-2024-2024-03-16-ath-bilbao-alaves,Ath Bilbao,31,primera
datahub-football-data,laliga-2023-2024-2024-03-16-ath-bilbao-alaves,Ath Bilbao,36,primera
datahub-football-data,laliga-2023-2024-2024-03-16-getafe-girona,Getafe,51,segunda
datahub-football-data,laliga-2023-2024-2024-03-16-mallorca-granada,Mallorca,62,segunda
datahub-football-data,laliga-2023-2024-2024-03-16-osasuna-real-madrid,Osasuna,6,primera
datahub-football-data,laliga-2023-2024-2024-03-16-osasuna-real-madrid,Osasuna,17,primera
datahub-football-data,laliga-2023-2024-2024-03-16-osasuna-real-madrid,Real Madrid,29,primera
datahub-football-data,laliga-2023-2024-2024-03-16-osasuna-real-madrid,Real Madrid,39,primera
datahub-football-data,laliga-2023-2024-2024-03-16-osasuna-real-madrid,Real Madrid,55,segunda
datahub-football-data,laliga-2023-2024-2024-03-16-osasuna-real-madrid,Real Madrid,62,segunda
datahub-football-data,laliga-2023-2024-2024-03-17-ath-madrid-barcelona,Barcelona,28,primera
datahub-football-data,laliga-2023-2024-2024-03-17-ath-madrid-barcelona,Barcelona,38,primera
datahub-football-data,laliga-2023-2024-2024-03-17-ath-madrid-barcelona,Barcelona,54,segunda
datahub-football-data,laliga-2023-2024-2024-03-17-las-palmas-almeria,Almeria,63,segunda
datahub-football-data,laliga-2023-2024-2024-03-17-sevilla-celta,Sevilla,53,segunda
datahub-football-data,laliga-2023-2024-2024-03-17-sevilla-celta,Celta,65,segunda
datahub-football-data,laliga-2023-2024-2024-03-17-sevilla-celta,Celta,76,segunda
datahub-football-data,laliga-2023-2024-2024-03-17-vallecano-betis,Vallecano,39,primera
datahub-football-data,laliga-2023-2024-2024-03-17-vallecano-betis,Vallecano,55,segunda
datahub-football-data,laliga-2023-2024-2024-03-17-villarreal-valencia,Villarreal,81,segunda
datahub-football-data,laliga-2023-2024-2024-03-29-cadiz-granada,Cadiz,63,segunda
datahub-football-data,laliga-2023-2024-2024-03-30-almeria-osasuna,Osasuna,52,segunda
datahub-football-data,laliga-2023-2024-2024-03-30-almeria-osasuna,Osasuna,64,segunda
datahub-football-data,laliga-2023-2024-2024-03-30-almeria-osasuna,Osasuna,75,segunda
datahub-football-data,laliga-2023-2024-2024-03-30-barcelona-las-palmas,Barcelona,87,segunda
datahub-football-data,laliga-2023-2024-2024-03-30-getafe-sevilla,Sevilla,9,primera
datahub-football-data,laliga-2023-2024-2024-03-31-alaves-sociedad,Sociedad,76,segunda
datahub-football-data,laliga-2023-2024-2024-03-31-girona-betis,Girona,10,primera
datahub-football-data,laliga-2023-2024-2024-03-31-girona-betis,Girona,16,primera
datahub-football-data,laliga-2023-2024-2024-03-31-girona-betis,Girona,28,primera
datahub-football-data,laliga-2023-2024-2024-03-31-girona-betis,Betis,82,segunda
datahub-football-data,laliga-2023-2024-2024-03-31-girona-betis,Betis,89,segunda
datahub-football-data,laliga-2023-2024-2024-03-31-real-madrid-ath-bilbao,Real Madrid,62,segunda
datahub-football-data,laliga-2023-2024-2024-03-31-real-madrid-ath-bilbao,Real Madrid,73,segunda
datahub-football-data,laliga-2023-2024-2024-04-01-villarreal-ath-madrid,Villarreal,37,primera
datahub-football-data,laliga-2023-2024-2024-04-01-villarreal-ath-madrid,Ath Madrid,53,segunda
datahub-football-data,laliga-2023-2024-2024-04-01-villarreal-ath-madrid,Ath Madrid,65,segunda
datahub-football-data,laliga-2023-2024-2024-04-04-granada-valencia,Valencia,27,primera
datahub-football-data,laliga-2023-2024-2024-04-12-betis-celta,Betis,7,primera
datahub-football-data,laliga-2023-2024-2024-04-12-betis-celta,Betis,18,primera
datahub-football-data,laliga-2023-2024-2024-04-12-betis-celta,Celta,86,segunda
datahub-football-data,laliga-2023-2024-2024-04-13-ath-madrid-girona,Ath Madrid,39,primera
datahub-football-data,laliga-2023-2024-2024-04-13-ath-madrid-girona,Ath Madrid,55,segunda
datahub-football-data,laliga-2023-2024-2024-04-13-ath-madrid-girona,Ath Madrid,62,segunda
datahub-football-data,laliga-2023-2024-2024-04-13-ath-madrid-girona,Girona,73,segunda
datahub-football-data,laliga-2023-2024-2024-04-13-cadiz-barcelona,Barcelona,36,primera
datahub-football-data,laliga-2023-2024-2024-04-13-mallorca-real-madrid,Real Madrid,29,primera
datahub-football-data,laliga-2023-2024-2024-04-14-ath-bilbao-villarreal,Ath Bilbao,30,primera
datahub-football-data,laliga-2023-2024-2024-04-14-ath-bilbao-villarreal,Villarreal,40,primera
datahub-football-data,laliga-2023-2024-2024-04-14-granada-alaves,Granada,19,primera
datahub-football-data,laliga-2023-2024-2024-04-14-granada-alaves,Granada,31,primera
datahub-football-data,laliga-2023-2024-2024-04-14-las-palmas-sevilla,Sevilla,75,segunda
datahub-football-data,laliga-2023-2024-2024-04-14-las-palmas-sevilla,Sevilla,84,segunda
datahub-football-data,laliga-2023-2024-2024-04-14-sociedad-almeria,Sociedad,66,segunda
datahub-football-data,laliga-2023-2024-2024-04-14-sociedad-almeria,Sociedad,72,segunda
datahub-football-data,laliga-2023-2024-2024-04-14-sociedad-almeria,Almeria,81,segunda
datahub-football-data,laliga-2023-2024-2024-04-14-sociedad-almeria,Almeria,88,segunda
datahub-football-data,laliga-2023-2024-2024-04-15-osasuna-valencia,Valencia,82,segunda
datahub-football-data,laliga-2023-2024-2024-04-19-ath-bilbao-granada,Ath Bilbao,7,primera
datahub-football-data,laliga-2023-2024-2024-04-19-ath-bilbao-granada,Granada,86,segunda
datahub-football-data,laliga-2023-2024-2024-04-20-celta-las-palmas,Celta,27,primera
datahub-football-data,laliga-2023-2024-2024-04-20-celta-las-palmas,Celta,37,primera
datahub-football-data,laliga-2023-2024-2024-04-20-celta-las-palmas,Celta,53,segunda
datahub-football-data,laliga-2023-2024-2024-04-20-celta-las-palmas,Celta,65,segunda
datahub-football-data,laliga-2023-2024-2024-04-20-celta-las-palmas,Las Palmas,76,segunda
datahub-football-data,laliga-2023-2024-2024-04-20-girona-cadiz,Girona,18,primera
datahub-football-data,laliga-2023-2024-2024-04-20-girona-cadiz,Girona,30,primera
datahub-football-data,laliga-2023-2024-2024-04-20-girona-cadiz,Girona,40,primera
datahub-football-data,laliga-2023-2024-2024-04-20-girona-cadiz,Girona,51,segunda
datahub-football-data,laliga-2023-2024-2024-04-20-girona-cadiz,Cadiz,63,segunda
datahub-football-data,laliga-2023-2024-2024-04-20-valencia-betis,Valencia,16,primera
datahub-football-data,laliga-2023-2024-2024-04-20-valencia-betis,Betis,28,primera
datahub-football-data,laliga-2023-2024-2024-04-20-valencia-betis,Betis,38,primera
datahub-football-data,laliga-2023-2024-2024-04-20-vallecano-osasuna,Vallecano,28,primera
datahub-football-data,laliga-2023-2024-2024-04-20-vallecano-osasuna,Vallecano,38,primera
datahub-football-data,laliga-2023-2024-2024-04-20-vallecano-osasuna,Osasuna,54,segunda
datahub-football-data,laliga-2023-2024-2024-04-21-alaves-ath-madrid,Alaves,72,segunda
datahub-football-data,laliga-2023-2024-2024-04-21-alaves-ath-madrid,Alaves,81,segunda
datahub-football-data,laliga-2023-2024-2024-04-21-almeria-villarreal,Almeria,17,primera
datahub-football-data,laliga-2023-2024-2024-04-21-almeria-villarreal,Villarreal,29,primera
datahub-football-data,laliga-2023-2024-2024-04-21-almeria-villarreal,Villarreal,39,primera
datahub-football-data,laliga-2023-2024-2024-04-21-getafe-sociedad,Getafe,84,segunda
datahub-football-data,laliga-2023-2024-2024-04-21-getafe-sociedad,Sociedad,86,segunda
datahub-football-data,laliga-2023-2024-2024-04-21-real-madrid-barcelona,Real Madrid,6,primera
datahub-football-data,laliga-2023-2024-2024-04-21-real-madrid-barcelona,Real Madrid,17,primera
datahub-football-data,laliga-2023-2024-2024-04-21-real-madrid-barcelona,Real Madrid,74,segunda
datahub-football-data,laliga-2023-2024-2024-04-21-real-madrid-barcelona,Barcelona,83,segunda
datahub-football-data,laliga-2023-2024-2024-04-21-real-madrid-barcelona,Barcelona,90,segunda
datahub-football-data,laliga-2023-2024-2024-04-22-sevilla-mallorca,Sevilla,27,primera
datahub-football-data,laliga-2023-2024-2024-04-22-sevilla-mallorca,Sevilla,37,primera
datahub-football-data,laliga-2023-2024-2024-04-22-sevilla-mallorca,Mallorca,53,segunda
datahub-football-data,laliga-2023-2024-2024-04-26-sociedad-real-madrid,Real Madrid,74,segunda
datahub-football-data,laliga-2023-2024-2024-04-27-alaves-celta,Alaves,6,primera
datahub-football-data,laliga-2023-2024-2024-04-27-alaves-celta,Alaves,17,primera
datahub-football-data,laliga-2023-2024-2024-04-27-alaves-celta,Alaves,90,segunda
datahub-football-data,laliga-2023-2024-2024-04-27-almeria-getafe,Almeria,36,primera
datahub-football-data,laliga-2023-2024-2024-04-27-almeria-getafe,Getafe,52,segunda
datahub-football-data,laliga-2023-2024-2024-04-27-almeria-getafe,Getafe,64,segunda
datahub-football-data,laliga-2023-2024-2024-04-27-almeria-getafe,Getafe,75,segunda
datahub-football-data,laliga-2023-2024-2024-04-27-ath-madrid-ath-bilbao,Ath Madrid,7,primera
datahub-football-data,laliga-2023-2024-2024-04-27-ath-madrid-ath-bilbao,Ath Madrid,75,segunda
datahub-football-data,laliga-2023-2024-2024-04-27-ath-madrid-ath-bilbao,Ath Madrid,84,segunda
datahub-football-data,laliga-2023-2024-2024-04-27-ath-madrid-ath-bilbao,Ath Bilbao,86,segunda
datahub-football-data,laliga-2023-2024-2024-04-27-las-palmas-girona,Girona,40,primera
datahub-football-data,laliga-2023-2024-2024-04-27-las-palmas-girona,Girona,51,segunda
datahub-football-data,laliga-2023-2024-2024-04-28-betis-sevilla,Betis,30,primera
datahub-football-data,laliga-2023-2024-2024-04-28-betis-sevilla,Sevilla,40,primera
datahub-football-data,laliga-2023-2024-2024-04-28-cadiz-mallorca,Cadiz,80,segunda
datahub-football-data,laliga-2023-2024-2024-04-28-cadiz-mallorca,Mallorca,87,segunda
datahub-football-data,laliga-2023-2024-2024-04-28-granada-osasuna,Granada,39,primera
datahub-football-data,laliga-2023-2024-2024-04-28-granada-osasuna,Granada,55,segunda
datahub-football-data,laliga-2023-2024-2024-04-28-granada-osasuna,Granada,62,segunda
datahub-football-data,laliga-2023-2024-2024-04-28-villarreal-vallecano,Villarreal,75,segunda
datahub-football-data,laliga-2023-2024-2024-04-28-villarreal-vallecano,Villarreal,84,segunda
datahub-football-data,laliga-2023-2024-2024-04-28-villarreal-vallecano,Villarreal,86,segunda
datahub-football-data,laliga-2023-2024-2024-04-29-barcelona-valencia,Barcelona,8,primera
datahub-football-data,laliga-2023-2024-2024-04-29-barcelona-valencia,Barcelona,19,primera
datahub-football-data,laliga-2023-2024-2024-04-29-barcelona-valencia,Barcelona,31,primera
datahub-football-data,laliga-2023-2024-2024-04-29-barcelona-valencia,Barcelona,76,segunda
datahub-football-data,laliga-2023-2024-2024-04-29-barcelona-valencia,Valencia,80,segunda
datahub-football-data,laliga-2023-2024-2024-04-29-barcelona-valencia,Valencia,87,segunda
datahub-football-data,laliga-2023-2024-2024-05-03-getafe-ath-bilbao,Ath Bilbao,37,primera
datahub-football-data,laliga-2023-2024-2024-05-03-getafe-ath-bilbao,Ath Bilbao,53,segunda
datahub-football-data,laliga-2023-2024-2024-05-04-girona-barcelona,Girona,9,primera
datahub-football-data,laliga-2023-2024-2024-05-04-girona-barcelona,Girona,54,segunda
datahub-football-data,laliga-2023-2024-2024-05-04-girona-barcelona,Girona,66,segunda
datahub-football-data,laliga-2023-2024-2024-05-04-girona-barcelona,Girona,72,segunda
